Name,Occurrences
Adam,1
Antichrist,1
Enoch,1
Father,1
God,1
Holy Ghost,1
James,1
Jesus,1
Jesus
Christ,1
Jesus Christ,1
John,1
Jude,1
Korah,1
Lord,1
Michael,1
Ruler,1
Saviour,1
